address,balance
0x11462d4e9b58b20de171f0db4e6e7d3ed152452c,0.0001
0xfa2a3d2ee152b1bf97b79578f9de2810f564a46f,1e-08
0x503409138ab824d524883c34eea7db08175b9c76,0.0001
0x2b0f4e44b9125be6c47149792a0b3006ac553f64,0.0001
0xbddc4d028d99adcac44d0882e575361c668508a3,0.0001
0xfaed4bba4689f275f000ebbdaa26debe9a3fea80,0.0001
0xe99710b3b045f504bbed079721cc1442260ddf4c,1e-08
0x967cedb7e9d46ba153fc5cc5a1ef05ba431bdff7,0.0001
0x18b609979ea3136d7888345c05c6767b09b07e51,0.0001
0x74cf34459d38efbdcfbe0e7867b6e3143322b452,0.0001
0x0d5a13dae81776bd6c73569424259b68d938c09b,0.0001
0x44b2d0798026005304b4748cd9d5d6d8aaae1d13,0.0001
0x0981d36fb763ccca706cafad39358983440a237a,0.0001
0x29066c83afae148f721a9d8c86d0664c4fedcfda,0.0001
0x76728711b52350cd4f31c9a53596c5d58f74358c,0.0001
0x73b432e047d5311a22c4133d5be1e1dffafdefaf,1e-08
0xc8e749f9e8fe0be28be1ff714caa868a646ac282,0.42206888
0x9ab49afd3a378b52aef7c5ee5d17b014a24b211c,0.0001
0x78d42f76c4755ef295fe52683b89fcdd6bfd5886,9e-08
0xbe4fe534baffb9a5376bc0b158c12b3bbf5c7f9a,0.0001
0xdc59459f8f7d94908f2ada76e92c89f16c48ff38,1e-08
0xb59e9519d662396752c10b5d4d25b23cd01b3f2e,0.0001
0xa29df957ff05c3b068c4c85421f20dd61c647064,0.0001
0x67bd52d161051bb42d9393333189804b30cbee63,1e-08
0x671bc7604298da32789d12dc78924066da8f33cc,0.0001
0x9e2d0b4f6003cda61d38cc816b535b9a38572058,0.0001
0xa4e3e60b3f10aa5cd3f9979d702482ee1c32d973,0.0001
0xf28c07bc23b69217d92bdb35e7d593df236b0f72,0.0001
0x66241f165dca46c8f8710fe296c1e936061f068f,1e-08
0xfd218b0d5ed1ee8c78b15775de85f28e74cfb23f,0.0001
0xa079d9c648686cfd09bd967c68809829e4b70ed6,1e-08
0x0fe9b1fb1ec3fc6bead4b7aabe078e3f32032156,0.0001
0xea053a10fd565ed4f8b2e900173453abb59ba769,1e-08
0xfe42fd236bfc3f1c7f6e7f1eddc4dd182fd8e0d9,1e-08
0x450a8dff6256283e1742265cb220018df933fa45,1e-08
0xe7c8f03eff2bc591fe4f96c035a1a3a8cd1684d1,1e-08
0x64949dee453be2a5e249e66a160bb6c635d6882e,9e-08
0xbd69aa70550d53662bdfcc1a9ff5c01c1f8d5a91,0.0001
0x4e382323cc667e3c63dee2bfcf294b95f86af116,0.0001
0x7b3984d81d8d360892b459bde9cb085782c37f01,0.0001
0x46e32677e7c9e9869a5c777579174ebd000f6754,0.0001
0xbfe0e9b1cec3d4358c92ae802fdb73923720c3b5,1e-08
0xd794878dcd8e70ecef05067a6cd54f2b3526611d,0.0001
0x1093b4e3e11ee734f9e5f185c54a5516acbec8fd,39.5
0xa84a81e18152dbe22a319df75267f549be8d64bc,0.0001
0xce83032bde927758e6c387c33b1a668daaca401e,9e-08
0x898955f31bdd72385b72c0d2367ee42d6766bc27,141.05350669
0xa22872ffce1d93d07c78475f1d19b1ccdd3ef264,1e-08
0x7ebd4ff2af2ff813d065189383d8f715a56f41f9,9e-08
0x265f2135bdbb1ade02c678813d079e54ea35a5eb,0.0001
0xc9ad8f9dc79dcc29146d271abc95ad9bf696906e,0.0001
0x281ffad5963a600dc3598a6fcc82d4e272ec71b3,0.0001
0x6808c856607f54524a23247fa794342fbee2a62e,0.0001
0xcc201f3fce5defc0d21ed678db46ede11b91f30e,0.0001
0x21047fdc843725088a4b61bc725cdf591bd6a98d,0.0001
0x98a3dc7624b71c339d99a56e8ae2ea8674ba37f4,0.0001
0x7e1cc135c95a150eb91ea6b04d620965d04d427b,0.0001
0x34beb3f6e43c68b506a4898256f6662959f91da6,0.0001
0x6c4547f01755a9113e07add35b675936a5b038fa,1e-08
0x363f7a1fed855e4474d0bd8050e44d010ffd6efa,0.0001
0x8eb0b651043e18c9a19f039566a1e393c712fe27,0.0001
0x9f9980f3dd1059f22f4c6f466a46110f21f787de,0.7623489
0x02a270fb3a72e4cd5d2d806685291a3b6c66262d,1e-08
0x7e0004059cf9d4d6ece9318c9aa37e96adc51800,0.0001
0xc5f23908acd4a557aa1fbaafcd3112bf7c680159,0.0001
0x2d4e246def0650191c85a8d2c8cbacb58c2af61f,0.0001
0xf71e34dc38aced50a016abe28889a1936487eff1,0.0001
0x5d92c7b8779dea1455cdb377345b007c0c29b17a,0.0001
0x4a5d37678233e9a3aeec56c3b6a525ad41b31090,0.0001
0xff8d5584cf445dfbb79d7a22f5e84e8898ecb9b1,0.0001
0x7a4a12c1668d0b9bed225fa53c7ef3b90eff7dfa,0.0001
0x133242d8a5715ccff84308db0cdb8a8bb28a6691,1e-08
0xa916cd9f3e5a7d08942cc2c1c8f31f0599499f6c,1e-08
0x1c0ca33e23f18bfe005808b15ad3a5232fb80097,0.0001
0xb0e5d62f8b81e7f744d4fae35cc9e2398d407103,1e-08
0x8bc2c8ad2089643c2155fa5a4acf43659bc49744,0.0001
0x121da7e968a03e65f53fe6d343158c91a3e8cb6e,0.0001
0x868abc849f5342a1fa9c1192dd5b1c0a667e607e,0.0001
0x6dcb37c29e8ba72dab2c45942bd2049b462f27cc,0.0001
0xb4bc0973ee7d7909575c6d8aad4fb1e6e9233d60,0.0001
0x84aafc913dbfc44a78dfc6e2b4c257d7efe62e20,1e-08
0x4056e8353f4cb7a163575d5bd969b1bf7548d2c2,0.0001
0x91e3c37117c3ef19e92b6d2be0b45cd41daef376,1e-08
0x7a14dfb5bed9a5d0d01366795de582f4ebb7dc67,0.0001
0x4d983ea29eb924048f429e94e4c1cdd705d4e6a5,0.0001
0xbe772c0e72e2b3556f0924fa3a2b63e01169b1f1,1e-08
0x9b348cac8798671ff23957a80ab954bf48ee7f14,0.0001
0x9d70e4edf68c052b8a073f016a715f8c8a80067b,1e-08
0x5d18136e076da50678a01759e7f37f02cf102dc1,0.0001
0x46fb93d58df89780cc4fa39a944fd19da8069a12,0.0001
0xe640a677d7e8030a9b63b5af32ff9bebea998977,1e-08
0x89ab0f75bd2cedf2e025018f501e4f2efc08ffb5,1e-08
0x54100e770ad171bd663213ac011c5dd683a7f634,0.0001
0x51c8c4424bddd537fb3cd618a107c5cf8edcef3a,0.0001
0x6bdc5ac21953e9b8fb6b6f9d9ad96693b84cc951,0.0001
0x2c2df83520b15f2477b23065648de09c691e86a5,1e-08
0x18c9b9d6aecaedd290ff6da9dae27b4aea7b6486,1e-08
0xe48eb820ba4b4d3dc69d40768f9e52b9796d5ea2,0.0001
0xaa9f7d99408c433b874544a7b08a82628b5a1de6,0.0001
0x84b4accd307f561a550cff52ca7fbec1a4a77cb6,1e-08
0xd4a56f551e39d0b25c3ebdc56e1adf70e8b7289a,1e-08
0x59cddc16ed38c6478ec447214e443ab8a2f055be,0.0001
0x5726595ef21e25c03a6e6eb6af0570e10750a0a8,1e-08
0xe9786193aee0c998307892cb1eda9b96593d1d9f,0.0001
0x13cd32efc831bf02ef6baf75aad30267d1ab814d,0.0001
0x115909c5d642d684f0c011b09f1dfbe84da50bd6,1e-08
0x2a0547270a40d8ad67b2b0e1fc14de430b0b50fa,0.0001
0x6beaf39bf4e139e87fe52a65d94f9f2127e213a0,0.0001
0xb75245aa9acce350986235d22ea62b2868d964f4,0.0001
0xb0adf8c4ed657f0c66a70a3ea8560b8a7693ba02,0.0001
0x4fc890c5272ddbc4f6a6f82e48385a09713170a1,0.0001
0x741406c9dae9030369e812d86b0f8f11300cb3ac,0.0001
0xefda4b23d9711d041b60627ff0f519b5f98814ef,1e-08
0xbf7bf7c9cd117b0e990f81d5109e3336f72dd87e,0.0001
0x5069e06f9e2edd6578d043fd247366a0101476fb,0.0001
0x148f2ad21227f0a012268561afe2402238f6cf71,0.0001
0x6f742beb4018d01a64283a0d209266cf25ff9874,0.0001
0xde47c8cc0d9b7537acfe4a5ec97ed0c1e9ec4200,0.0001
0x1740373c25cf41a63330750b7597014b6e558855,1e-08
0xdfdaf05a0c2f658929330d7a7eba248919276a1e,1e-08
0x243409c91399f2996f07273b4b6266d09f014f24,0.0001
0x4b9f3be7a2e82d1802139dbc9f8fb490aa6017fe,0.0001
0x20483dc4f81dee8a49b49810c08dda25598d89d1,1e-08
0xf127ee9b5226d882b85aea376a0c35ed371a06d9,0.0001
0x2f2e4a5aa7eb4e261fdbe6f55bc95a32e406d866,1e-08
0xd7ccef85d2f0af20b17cf08798683935d614ef34,0.0001
0x2e2c49d0194049ed4474abe7489015bcc153a202,0.0
0x183d0db2c7f6dfc8c7838bce965129b8784a1969,0.0001
0xa08e286eecebc14fc3caa0fd2102e3176a196911,1e-08
0x7a62e48020ba30e2dd6671b1ed5db8748f53cece,0.0001
0x8e56e755fa58b79d7d31f852713051daa7171d42,1e-08
0xa6aa9b30a0daa140d7fab6132658a4c1fbe9a65f,0.0001
0xae811f23170685d32578f7211f35b730bd158352,0.0001
0x1ccc33443e9bd1daa205bb8dc044fb37dfeb3746,1e-08
0x54cf1510a83ed84407835f21ab66fb2081cb2fb3,1e-08
0xf66af64548f2aefd3c6c575275981fb6a5678a36,1666.3
0x97b311e82976b3c82629dbc4335ab87c2d6a04e0,0.0001
0x1f7c1ee856d976d74a9125d51a33456fcd5a082d,0.0001
0xb14477f640b7f6249d6d5f405e228fd266b0c90c,0.0001
0x6d8c09b0e76788830773f6524a36600c38aaf2ef,0.0001
0xc8118aa1ad863556464f2673039deccc6d225d40,0.0001
0x3bf432a446cb8971bff73a4a3b9ed55b8776eb6b,0.0001
0x616c30bb21574aeadbaf27410c08b222a081a29b,1e-08
0x2be66e8161149b0975d4e4ed11e732deb6b97357,0.0001
0xa1a8b71a67a5d3ad5d7121c68c6d1e99b8e8d428,1e-08
0x3e23194e799e842f3ed50ae62448f6b79a8a392a,0.0001
0xc4815dd12bdf337d011f32c826049ee8f3b3abdd,0.0001
0xe116490b0894d6a58c0063c017e3491124b241b9,0.0001
0x5050129fb4a233567ceaa7722a564cc380f6beea,1e-08
0x024a3c3858d0b6d8a08d2d72174aaf7aac1c4cce,0.0001
0xbf89be3ec672eaf1f55ae48921bf87de1c9e8281,0.0001
0x8c5fb2297896f9edff01e0e1d7ffb1383455e589,0.0001
0x617b93a9f6cff51e5fdedfd0795ffbfa453277f4,89.58865902
0x08f566659aadaf4858278fbd549383d42a03e056,0.0001
0x9e2da7294b15e099ad055b2ca1270058bf2fe809,0.0001
0x998b202933bf8253dc48f238a995c1813fd9fa4d,0.0001
0xc14e79585ae01e8b0edae4345fba7879dc5c2ea0,0.0001
0x06a2af1c41813448d8f7f4635c362d7e8fbf3f39,0.0001
0x68815f2de117061b3cce9d9d0e4e812385a7cf16,0.0001
0xb5294c31ab30901bbedc3ba512a5b687aa7dd141,1e-08
0x6dc1fd3e330ab15bc55dab597a7a6193f8478181,0.0001
0x3da6334b06f9dbae2ec416a10e23896ac0fafa09,9e-08
0x3294185728630b456d1b13c5d4058dace791cb07,0.0001
0x2f0b9a371fe75bbd335ef2c300161eda690cab8e,0.0001
0x95021cf2eebd2e8f461e7789e6b575779254974b,0.0001
0x281759aa26464277f6bc06b6bea8939fabef4116,0.0001
0x3eeeebb9ea9e0f88ef8921825ab5b5553f10def2,1e-08
0xce789b8968c64b40018980bf1f4afa1c2cde2400,0.0001
0x2610085c63ddc03251519874089afb85bfba8eec,0.0001
0x1bab13aafd7bf6f986d8134330f7c476456f2f10,0.0001
0x7f9079e8dede3d65feee23965611548c70913535,0.0001
0x5b1d567b09864b0f9b1a65397a50e731f21982d5,0.0001
0xe133c1504c0552e33ecafd4a143eb66711e1ece4,0.0001
0x94445593d0d0268f39cbc80b59c519f729a820b0,1e-08
0xbbb7502a7ae793280db80bebeeb6fc2848654bc8,0.0001
0x8349420af4e59b2dea54c301b6924d63c1e6d624,0.0001
0xc5f330efa2d1b1917c102dd37fab5f5fd81e5749,0.0001
0xcf3982469f4d84741e6d10b16bafa24b39367bf0,0.0001
0x9a56ce39ea65585079ebdb49771e12c2c73df41e,0.0001
0x00e34ea5984cbb593b9deca881b61af0de852895,0.0001
0x3c04b69ea5e5e7e23c3fca9cb4783188c06d0999,0.0001
0x1d9b3e52792bdc21a22c612c53958d9a1775ed83,21.0
0x921d16be58d4385aa96c60cc85ca9cb5f59903a6,0.0001
0x328d99d91c31cbde361dbcb55a5eff0f88715346,0.0001
0xe92b454bc847ae2956ce06cbf78588d13d71a8f4,2305.0
0x08929f43445be3a028653b116e5d9a11a96d5814,0.0001
0x113c50456490c38bc84a9066177aa433c272132f,0.0001
0x2928884c70256f9f3908b0701a2ec7af682d54af,0.0001
0x41d5fa737adfb38ac48f0788aeb6920e9e897bff,0.0001
0x166f4b19655178498571efba8975f3b09b876254,0.0001
0x5b36b2b21511b794d954699dfabc905568b6a18d,0.0001
0x4fd75f3c41fde75078f04eca700f6dfa4b3560bb,0.0001
0x247643be689951237ca18bb8688d0c1e444cc855,1e-08
0xce6db536f4bdfc5f13fabc0203b8c6fa38f6806a,0.0001
0x6b1e5603d95a578ed131f5977ea03b5e3637a223,0.0001
0xfabf321d240c43ad16f13e38f6f20bb13ebdbc94,0.0001
0x4b05a488f7c72e546675c790f46f186f9e638a9c,0.0001
0xd8d6e7a4e92a635b603ae2c9fe052aef88ce6c77,0.0001
0x9bde35acb3b8687e2b951256f5678813fd722683,1e-08
0xf66ac8034fa153fa23adc02545e476bf81b214c1,1e-08
0x37a6ac0679c70a256a8b9584d6459fa6e161386d,1e-08
0xc6069feac8490a317faa1a84d6087bf201908943,0.0001
0x6cdec627a5cc2b1f74da6dab93b39e395c8fb165,0.0001
0x2007edc655f7200f4d9ae080d03e56fe15ad1f61,0.0001
0x814a0543d8560640f6389b59c17930718bc8db13,0.0001
0x7081346bb63bd568c8cf5a0c4ba046bc17edb9e2,0.0001
0xe0e41a85955fdf8c466ba669f67484e994c1a414,0.0001
0xafa3aef89e12b2e1794c61668a0faa8fd86a9b5d,0.0001
0xc377a86d013fb3d1195cc99dd49315a9dd48aedd,0.0001
0xff4212f12ad868a6fe929e67ff8a980b7a152a10,0.0001
0x71c15586b80b19db2efa1cdcc8f32d9c22faa2d9,0.0001
0x7ebf443453442117deaf2d08cb2c0034be018bcf,0.0001
0xc6cfb311672659ea19fffbd09a9517aa41c47ae0,0.0001
0xce9e65163c5029597552cb6ddc74525420385649,0.0001
0x958a0d3cdf300f2161f7b1ed4f7b88c18e791acf,0.0001
0xd1bfcc1d1cfbdc310f546ab7c05c3e0dd4e3b382,0.0001
0x28586c0cde51382176d2f27c557ab3af3a2edf7c,0.0001
0x17f630ceaa5b9b3496ea7ff2019e62abc88ed900,0.0001
0xaec9ee444816e7ead7d3fa47a002f57b3abb0feb,0.0001
0x6901eeaefdfcfbaa147a07a05edb4f2882e40dd6,0.0001
0x2b63652d7cd62fbc4fd5c68d8990a6c2dfb4cc25,1e-08
0xcd6a9c9cb6c84eec901cb80dfe57d33c9bda3121,0.0001
0x4fd454a7fa91f5a49147bddf55427c2ab09104fa,1e-08
0x4ac2060e9684a23a814eac6ff5679c54d3881b3f,0.0001
0x464e798d7601961059765392fb0e72432f4d83c6,0.0001
0x8ba7bf5d62282ad19bca05854bb5cdf5d7fc13eb,1e-08
0x311cd3960530a36e83c7a9adcffc27079b5ebafa,0.0001
0xd5aca6e14d55528146f9fc6799d5371141a7ccc0,0.0001
0x4bd64f5ee5fa5966b90f98964a567dca4ee9f104,0.0001
0x2a8d807edc17556cf4e6c34a984541aeaf3d612d,1e-08
0x5216c25f7a3c9610eec83bc3a519bda95d67aeee,0.0001
0x66daa2770c9cd4e94a66befbdaee2cd5d06603c6,0.0001
0x45352ec470a40db24798c0be4efcfb7af2167889,0.0001
0xc91954277bbdb8d98683cd356a76c56421dcebed,0.0001
0xb3280e165f6134f6a0c7da2dc5a3b9dbd85bb71f,0.0001
0x871e8c656d280b989075306e657e6db4e1782a69,0.0001
0x1fd639f3904649b56b7a5cc89c188e362a74e8d9,0.0001
0x53993a4880615740110442ba1c58b9b54e011a5a,2584.0
0x4a0f7ceb7e034f8ff1ed8281d8a887ac30e17973,0.0001
0xdf162ff81972209f09ff76779a6a12c2be505854,1e-08
0xaf326886b7a041e48aab2e148e56db7eaef59061,0.0001
0x6bf8813a30019c0ee376f3f012ef632834325e6f,0.0001
0x44fbede872711b1b2594950fc4f1ffe6402bbc25,1e-08
0x372c2ff136d1dad3284647b51148ef12fca4e7ac,1e-08
0x5a5aa9ebf6e0b946c65329e48698cb35fee63102,0.0001
0x99cb8b49fdfaeda0a127eb29c69e3d5799389c18,0.0001
0x3e0712f0b2f9173d3571729b4b0ff5f4850fe193,0.0001
0xbad9ddf386e870359ad2141f9dbfee993f9c511e,0.0001
0xd4de460f76789c0ce2bbae7f67ef28ad78c5f4bf,0.0
0xc844ddd159d39f48f37e5f22a7e8edfcab33d833,0.0001
0x82f50f16ad09f7b073a33a0dd6b167918cb697e6,9.0001
0x827ff43e105f6db48470f10c72bad8af781cd767,226.67
0xf583a1b58bf461d19f4fce8f20672d5dff602b57,0.0001
0x459897de2b9d8a441969e65635bb5bedf0e67cf2,0.0001
0x19c3afd487c08e28797a08da7f7070179a4cc020,0.0001
0xfe79f08cf5d1daaf22d832e5df2d4b2b05479019,9e-08
0x4d195d546ceab351161d71d5ffe61b5e6631bd6f,0.0001
0xa77b4546a07d76db1fef5933e75ea4d3b3fd8f2c,0.0001
0xa228472b2d943ca7c0390e8109090f4caca49a26,0.0001
0x050ae37b7996fdc5950b2439c46ccd112d34d4b7,0.0001
0x4305187ad88ac62e85df40544e16a9f738517788,0.0001
0x84b4caa5143f4f753ccd86fcaee530620935893f,1e-08
0x0cfc06e155430a8e52b233e215396f6a272dec86,9e-08
0xb64856b3cb9c6a35e708e7681e82ed4e6f531ce2,9e-08
0xf01e70777562caac6846da9ebec815e869754526,0.0001
0xf6a89bf24014c7936f2447efe2f3e208e8cd6607,0.0001
0x431012f6ff80ebb6a363a3ff1d983a80a5e2bc43,0.00020001
0xe300d282dc2d10112afb2fd28b0ce090b6cb5707,0.09000001
0x3e8d7de752355af9b0d4b70c8c91f3b37c44c774,0.0001
0x42aad48a4b0a66cf233f4df700fc0534db8e72a4,0.0001
0x124b852657d2c3b9a7a1270392388916bc83796f,5.47683006
0x2e8f84bb26b6eb27ea42505b1e9d9ad8e14b3cc3,0.0001
0x512cf8ab25178d8a1a07a645d2c9b24b2375ddc4,1e-08
0x46af61dfad7f12af4c47438dad34d19e634f668b,1e-08
0xcf0614da4200467a8adcb56070853bfa44161fd8,1e-08
0x63d0ad4e59ceb0c25d9819978aa101eb74960e13,0.0001
0x7c993ddaf0693618b06321cfb11fd721cb206df4,1e-08
0x343c014c8837e3fb0a5b8c1322c81d47e3274ee5,0.0001
0x848863f971029b603315296b15c24468c9e6b3f2,0.0001
0x3c641df7aa02f09d71a53f5173aa9e49bcb32f77,0.0001
0x0a3dcd3f22541b18becab8a2a42efd3fc505393d,0.0001
0x1905d1c54f8736faf56c3943177a4f65241288e6,0.0001
0xa8ebafab639ff391d557a2adac9f9bd839ebbbde,0.0001
0x291d981d4afc3c8627c22a04bba1290907c6de83,1e-08
0xe53ec2e0f04c5308415456c4ef59fbae1c4d763b,0.0001
0xd7704b3cfdde4eb8a5ebee39cde4bc317e42237d,0.0001
0xf281f0a3bdaa3b25c3a4d9cae529b4b40288639a,0.0001
0x40e1d453e64daceba44cb83fa95914fb2ac93a6c,1e-08
0x5ddbc122a90b9a36376c7ee927baaaa5ad01d189,1e-08
0xf703d91fd0785c23c3c248d1894f1fa1724b09c0,0.0001
0x9bfc9059f008fbcb32438ce7067e5413c2d1e3d3,0.0001
0x52d3fac107d72df9be7a15658438d0e4637d12eb,0.0001
0x2d899b69b44e953318b1efd04eca0e88d1995552,0.0001
0xbbb5c194fea6827f2bbbc50f8fc9fe42cdc18a74,0.0001
0xd6b222ffb968acbf42a2c275b342c14037a9c4e6,1e-08
0x6b537d667a624bf2af83bf755b4745f7d0ba18eb,0.0001
0xf0778a8dc2a7eb33e80f9ae791036708060a6036,0.0001
0x7725214e81b7935238bbf7333e876744d349fdb1,0.0001
0x7f8d3572ceaa18eb1faddb7d4c59d74c3b724d9a,1e-08
0x21c56468ab64212cbb79ff7480ad10817a2485ee,0.0001
0x1e8ebfab999991550c02851397d51fc0d0133c60,0.0001
0x1efb5c6e01f0c08e89b8d7fc9fdaf4972e245f83,0.0001
0xa84c13e85487248ceee56d2c6d1027af8c90e9d6,0.0001
0x0e62a62ebcff8cb83fd588a953ea84338be60b7b,1e-08
0x5299500fba5e5226f2ed08dbc0e3ac3921f3b65e,0.0001
0x7c5faa8771b37b57e6b34bb3a958f2606db26b24,0.0001
0xcc9860539991f411d8b4604f25e318b5357df5ba,0.0001
0x72929c6462b1ab267d3779e386e24c611918dc3c,1e-08
0x7af14ec43f88d4246b23651fef19c635da815d11,0.0001
0xea728435c017cc64bad258331e1fbf5cf8f49151,0.0001
0x187a59507f3e6a10543b70c83a9ce1fe6db62257,0.0001
0x383eb30230dc50ea6133e410f3863822d1819867,0.0001
0x35deb6e4f5d8a9adee004f65c99591632c984b3c,9e-08
0xe14937dc3ef86a088c484df885a80d505da3c1fd,0.0001
0x1ac6a9099bb1dc7b922dc9012d0ce5a1c341b523,0.0001
0x07b831ead99db0e5c6a3e556040c13471ca79f7d,0.0001
0x7a9c8b2653792038f9c12995169813e012f103b2,0.0001
0xe9d4e8b49301cd73508e45471652beebfe00974d,0.0001
0x16416d78a296a30cb6d7033a522f9552f02bd9ce,0.0001
0x3f440162d0309e3c44e24eb54c52a961c13cffa5,0.0001
0x11c9853704fe2dc091e2f204d1a401b0e6d5a288,1e-08
0x35fe932ae53df01060422d88d1758f8dae12dbd6,1e-08
0xb96edab8c223e395b23101a2e0ae7c8ee34620e9,1e-08
0x3e7f8b07c641c236323d966636e5b053abdc4543,1e-08
0x7e56c5f80265dbd3772578acbbf67da3aed31239,1e-08
0xcdc8611c49c038799495f1e2afd0b9868eb5c386,0.0001
0x6c51f9c46372489eda86a97c8d8bb18cf9b1a401,0.0001
0x70ad58521cc2b4ecafacc63fe6c7f14e2d38de9a,0.0001
0x5ec8cae9fc649a0e924000cde90788c13a35b1a7,1e-08
0x4f93a7e73dc1a011ef16984db25be5124fdc21a6,1e-08
0x993aa0e6b01db1140a1ea0668cba8471f4bd1a12,0.0001
0x6d56cc412fbf6a601186cc190d838adad51dd883,0.0001
0x3829801c52e3d03ce0f65c66ff94abb58c268f21,1e-08
0x35947d69f9ced2d1050e8da226d62b988eed2dda,0.0001
0x10b2503d032e4351e563af89a6cdf73da05460dc,0.0001
0x34d9c3e8fd8894007e87cf92b20954acddbe603f,1e-08
0x9d96fb89f994ac2b308593622adbfa0f0dc055c6,0.0001
0x683ec637382ecf631a52559eae404ceff4c28917,0.0001
0xbef87ea8e164c9030ba86500984f676242e88c24,0.0001
0x883b7e2fc34c4c40791d93a00011ac1b0055dd8d,0.0001
0xccfb88f61ab1bb7cf59fb14e5a9f0129712077d8,1e-08
0x10dc6c161dce93db29cd70a32a7c63255182ba9b,0.0001
0x75169ee48a92b7862cfee015c75d56a96334e479,0.0001
0x1147d1c8e9e80ee08adfe3c94412f33ec5d1c90c,1e-08
0x487324f84f8d8ce7662f4e24c8196af3513161be,1e-08
0x011fa50c909a2e7b5f1695de51e8bcb85b20d898,0.0001
0xecfd056d055e1cd8590e659c4b3523ca3fd80ae1,0.0001
0xaa24a89409e8de8685823ab928f2aadec5740b05,0.0001
0xeeeea689e207328ddb0724d104ec542e90bfb372,0.0001
0x115dff6de11ac84806c01c673fbb1472b026eac0,0.0001
0x97e5f5d60ad03c03d5c3bb775ba88bd19b5f6b51,1e-08
0xcf405deeda2b3278a7e2156b9a5e187d1875cc97,0.0001
0xaad74726572834126e2fed6e77eb76d70331a9fa,0.0001
0x7fa44600638d9c6907e04c7c1387e3ffef3f3c08,0.0001
0xcc19249d7986c4113b56f3c856e77153e9e920fc,0.0001
0x24c0b463576accc5a99e2bc1518b5ff0ca8acdeb,0.0001
0x3cf8bef31910199312d710c7a4ed8ca0134197f1,1e-08
0xca1f2764bec28c71620c53850d4718c98f6160b9,0.0001
0xe3503ebe210340a3b98bc42e00a3bced67d422ca,0.0001
0x6d731df4cac9e4d5dc380378b651f00310af5e09,0.0001
0xb99b893531bc31c45fe495e5efe1d028b697d1fc,0.0001
0xc076bc1ea004814df38d188909bab319e42a0790,0.0001
0x7fdb0c124c4b99d8f9567a9225cc7a2b35af8390,2727.0
0x9fef285b8d6fa90bf02b66291cc051b88625fd65,0.0001
0x417d90ea6773494d3867bb8fb583059c2b37b0a2,0.0001
0x6199e2bbbf8927704fca6df6e082214e1626c012,0.0001
0x6583c53b3719987b5c8d764278bef1d33d5e1712,0.0001
0x630297225b55b8e473e8b7ca23401530f1bb96ef,0.0001
0xb6e49582fc8d44335cdfed9be4a0e76977e8a624,0.0001
0x41e95c9aeed0863664a81fd6807cec4399e420c2,0.0001
0xb891cd9158ec30e6e06381f1fb3344cafb106786,0.0001
0xb9f381991ecfa0786b3fed3606eebf5050d2e746,0.0001
0x1ebf5aeefe1af58cd333c9cf00628c5c1391b6e6,1e-08
0x9dac2b41f9948b66351dacf8cc995b82dc04be17,0.0001
0x9748f3d78874534cc65d93252f6c7b880c034a9d,0.0001
0xa6ab07230dc9e320fc6609d00711fa8fc63dd3dc,1e-08
0xbbf4d5cbd25de1f2828c68ccba46022a57fc75c6,1e-08
0x7e0b197dd5b7b6ae821b038d52663a770b1ccb4a,0.0001
0x930c67c0d6fb5e63dcbbdfce43950ba71e959742,0.0001
0xbb2b22a6336474a0bf7401710bcc806d6ec1962b,0.0001
0x07d9ce976976d3f55e4ed8cd9e0c4e65141d039f,0.0001
0x725b568c0ff152479b150d2b6523d1794fd5dbf9,0.0001
0x655fcab31629a6cafe4aa250545898646379fb0e,0.0001
0x6904e5626c91fc1882dd16fb664ab2d3fe0b5d97,1e-08
0x6301352a8c0923e1214dac564b3e805918f6cf42,0.0001
0x0907d8f8fb405122bbe827fafd17b126f574702c,0.0001
0x204386136b39903f28bd1c31b021eb857dad219c,0.0001
0x71a294caba72eeccd7c3d34ab3c24cdd10edde73,0.0001
0xc45b01d1389bba51c438d27037df40699888abd8,1e-08
0x3295e5415a10fd0666e15cdfe79f943d704784ef,0.0
0xccb991da899deb1335573fbac5efddba95d3b7e3,0.0001
0xfc60834508b7fc3149945df06fdc6aaf9d1d25c2,0.0001
0x495649fbf676754117275a62c354b8e46c6243e1,0.0001
0x34dd92fa9dad7d654b17ab438ed907954282c32a,0.0001
0x501bf5f1e55c38b1bfceb2654aa0d4d9886a1cd8,0.0001
0x68f5b3366dcc453b10db2a501bdbe3f942c8410a,0.0001
0x4282a0bc80d5b76fc2e32bf6f8dd9047d88ec30e,0.0001
0xab7d24a9e713cb2674fbc3415b510d76f02dd9dc,1e-08
0xc05088affba01044c20774a346f7fdaadbd3996b,0.0001
0xb472ec590cb510c80247d2f5cd7b1cb1766911ca,0.0001
0x838249ca85d29fe5d1719173330629c68e938105,0.0001
0x9ab1e599db5d20cc9496ab81cacafd45e2b0ef63,0.0001
0x27db27629229f648f16653d33e8fd2a53b17acbb,0.0001
0x1367efb9126276159ffc9073873dfd10b569cbb8,0.0001
0x71ecf91fbb6144f0d454c1d9447df7fe6bde270b,0.0001
0xad3b9220f1a00d9a6ba9c480ca0ceddfd60531e9,0.0001
0x20cff3086dc7feba0a2ade13b5ad8cbb344ae68d,1e-08
0xc680e0c2a95ef3409842c50103afbd0ee8bf8dc6,0.0001
